customer_code,customer_name,country
01292,(주)제이케이비즈,KR
01293,LAM RESEARCH CORPORATION C,KR
01294,SAMSUNG SUZHOU LCD CO.LTD,KR
01295,(주)쎄미르,KR
01296,주식회사 영광와이케이엠씨,KR
01297,하이페리온,KR
01298,이피테크,KR
01299,(주)아이작리서치,KR
01300,DS인터네셔널,KR
01301,(주)뉴턴스,KR
01302,한국화학융합시험연구원 인천,KR
01303,서진애드컴,KR
01304,우리이엔지,KR
01305,(주)박스코리아,KR
01306,디엔에프,KR
01307,서해냉열,KR
01308,(주)송웅피엔텍,KR
01309,선일금고,KR
01310,한영기전,KR
01311,주식회사 나비엠알오,KR
01314,마스터에듀,KR
01315,성화전기,KR
01316,(주)디지탈지앤티,KR
01317,경기남부상사,KR
01318,현진전자구내식당,KR
01319,그로스토리,KR
01320,비전테크,KR
01321,케이앤엘,KR
01324,이룸코퍼레이션,KR
01325,AMSEA C O SCHENKER,KR
01326,백호원,KR
01327,경희대학교산학협력단,KR
01328,"교보생명(1,039,940원)",KR
01329,이호진,KR
01330,"교보생명(1,039,940원)",KR
01331,주성인더스트리(주),KR
01332,청솔@108-802(기숙사),KR
01333,티큐(TQ),KR
01334,주식회사 에이치티,KR
01335,(주)삼현엔지니어링,KR
01336,주식회사 엠엠티,KR
01337,동성텍,KR
01338,(유)미다스,KR
01339,애니씰코리아,KR
01340,(주)마이크로텍,KR
01341,(주)풍산시스템,KR
01342,플러스종합상사,KR
01343,(주)오시스테크놀로지,KR
01344,유라이스관세사무소,KR
01345,(주)오스방음자재,KR
01346,(주)유한일진,KR
01347,(주)일사랑,KR
01348,디에이치트레이딩,KR
01349,(주)익스피다이터스코리아,KR
01350,아이세로미림화학(주),KR
01351,효성중전기,KR
01352,메닉스,KR
01353,동성유공압,KR
01354,한국미래기술교육연구원,KR
01355,대림조각,KR
01356,광진,KR
01357,(주)알맥스,KR
01358,남도호,KR
01359,(주)장덕수시트지연구소,KR
01360,씨피앤제이,KR
01361,(주)넥스디지탈,KR
01362,위메프,KR
01363,대양STORE,KR
01364,(주)지에스홈쇼핑,KR
01365,유비,KR
01366,다이아몬드 인터내셔널,KR
01367,넥스프랜,KR
01368,시원중고기계,KR
01369,(주)디에프텍,KR
01370,양승열,KR
01371,YS TECH,KR
01372,(주) 와이케이티,KR
01373,주식회사 온세미,KR
01374,(주)유니드엘이디,KR
01375,아셈텍(주),KR
01376,주식회사디엠에스,KR
01377,(주)미래신소재,KR
01378,시화그린자동차정비,KR
01379,(주)뮤텍코리아,KR
01380,평화유통,KR
01381,(주)덕산,KR
01382,(주)세종기업,KR
01383,삼화테크,KR
01384,경희대학교산학협력단(국제),KR
01385,미래에프에이,KR
01386,한국화학융합시험연구원 황해지원(시흥),KR
01387,(주)금동전기,KR
01388,토탈공구,KR
01389,다이아소닉테크놀로지(주),KR
01390,에스엔에스　컴퍼니,KR
01391,와이에스프리시젼 주식회사,KR
01392,툴앤샵,KR
01393,대성상사,KR
01394,경희대학교 국제캠퍼스,KR
01395,회계법인성지,KR
01397,아주FA,KR
01398,아이브이에스,KR
01399,덴탈로,KR
01400,아이엠디컴퍼니(유),KR
01402,우성공구,KR
01403,APOLLO SCINTIFIC,KR
01404,피렐리타이어분당점,KR
01405,베스트인,KR
01406,신세계,KR
01407,프리미엄,KR
01408,유성코리아,KR
01409,(주)테라에프앤지,KR
01410,(주)다이소아성산업,KR
01411,TERAMICOS PTE LTD,KR
01412,CALITECH,KR
01413,박솔희,KR
01417,민백기,KR
01420,법인세,KR
01421,지방소득세,KR
01422,주식회사 충북산업환경,KR
01423,현금영수증,KR
01424,(주)코엘아이앤디,KR
01425,에프엔에스테크(주),KR
01426,(주)엘케이솔루션,KR
01427,"(주)씨엠테크(CM TECH Co., Ltd.)",KR
01428,(주)부쉬코리아,KR
01429,(주)신우이엔지,KR
01430,사오공구,KR
01431,(주)삼신엔지니어링,KR
01433,을지상사,KR
01434,베이스볼센타,KR
01435,(주)씨앤비젼,KR
01438,이지무역,KR
01439,청림건축사사무소,KR
01440,(주)대원슈어,KR
01441,명진케이씨,KR
01442,제이제이컴,KR
01443,(주)K.B.C툴마트,KR
01444,누보문구센터,KR
01445,맘보몰,KR
01446,PELCON,KR
01447,넵스트,KR
01448,코아베큠,KR
01451,(재)충남테크노파크,KR
01452,안산제일인력 주식회사,KR
01453,두성상사,KR
01455,HS관세사무소,KR
01456,에스알씨 테크,KR
01457,아주대학교,KR
01460,행복나래(주),KR
01461,(주)대성엔지니어링,KR
01462,(주)엠에프씨코리아,KR
01463,한양대학교 산학협력단,KR
01464,태승케미칼,KR
01465,주식회사 어벤션,KR
01466,다온국제특허법률사무소,KR
01467,서해공조,KR
01468,(주)유림정보시스템,KR
01469,(주)에이치엔씨,KR
01470,아이린디(IRIND）,KR
01471,달성물류 아5364,KR
01473,"삼성생명보험(3,000,000)",KR
01474,최형석,KR
01475,SYNQUEST LABORATORIES,KR
01476,(주)쌤빛,KR
01477,(주)지아이텍,KR
01478,(주)넵스트,KR
01479,에스엠기술,KR
01480,(주)이에스씨에스,KR
01481,(주)한주반도체,KR
01482,나래테크,KR
01483,(주)제니어스,KR
01484,영창전기,KR
01485,현대 배관,KR
01486,(사)한국관세무역개발원 인천사무소,KR
01487,신대동관세법인(본사),KR
01489,성호금속,KR
01490,(주)기용테크,KR
01491,(주)동성레이저,KR
01494,우양케이씨,KR
01495,(주)화동물산,KR
01496,(주)삼경이엔지,KR
01497,(주)포인트엔지니어링(미사용),KR
01498,솔브레인씨그마알드리치 유한회사,KR
01499,성한,KR
01500,주식회사인포비온,KR
01501,(주)원일화학엔환경(본점),KR
01503,창승파인세라믹,KR
01505,엠제트텍(MZ TECH),KR
01506,한국전력공사,KR
01507,(주)춘일전기,KR
01508,일광ENG,KR
01509,(주)대성환경ENG,KR
01510,우리건설산업(주),KR
01511,금성환기닥트,KR
01512,그린산전,KR
01513,비전랩사이언스,KR
01514,(주) 365오피스,KR
01515,제이제이상사,KR
01516,신화물류(주),KR
01517,루차모피,KR
01518,대웅산업(주),KR
01519,주식회사 퓨젠,KR
01520,주식회사 에이치엔케이(HNK),KR
01521,(주)정수스텐레스,KR
01522,월드컴퍼니,KR
01523,(주)에이디티캡스 음성지사,KR
01524,주식회사　디엠엘,KR
01527,(사)진천신척산단입주기업체협의회,KR
01528,팬코어코리아(PANCORE KOREA),KR
01529,(주)베큠월드,KR
01530,시노트란스코리아쉬핑(주),KR
01531,방산포장,KR
01532,부산세관,KR
01533,(주)건영물류,KR
01534,관세법인드림,KR
01535,은산컨테이너터미널(주)신항만 화전지점,KR
01536,(주)아이앤에이테크놀로지,KR
01537,그린종합상사,KR
01538,엔티엘나이가이트랜스라인코리아(주),KR
01539,만수산업,KR
01540,삼정코팅(주),KR
01541,한국PGI,KR
01542,주식회사 영원인더스트리,KR
01543,누리전기안전관리(주),KR
01544,에스엠제이,KR
01545,주식회사 우리오티에스,KR
01546,아이솔루션(주),KR
01547,주식회사 우리푸드앤드서비스,KR
01548,동림상사,KR
01549,(주)아스플로,KR
01550,대세정보통신,KR
01551,가스켐테크놀로지(주)진천지점,KR
01553,한국진공기술연구조합,KR
01557,(주)두일,KR
01559,HEFEI XINSHENG,KR
01560,(주)제이앤케이인터랙티브,KR
01561,박해순,KR
01562,A 1 MACHINE MANUFACTURING,KR
01563,석진엽,KR
01564,양초빈,KR
01567,(주)아이젠트,KR
01568,에코테크,KR
01569,영동정밀,KR
01570,(주)이첸,KR
01572,세미켓코리아(주),KR
01573,주식회사 엠아이,KR
01574,(주)비즈네트웍스,KR
01575,(주)제이앤씨,KR
01576,주식회사 코스트넷,KR
01577,홈클린홈,KR
01578,주식회사 에이원,KR
01579,보성산전(주),KR
01580,(주)로지스틱 패밀리,KR
01581,충청에너지서비스,KR
01582,(주)청원이에스개발,KR
01583,주)조아라전자,KR
01584,미래버티컬,KR
01585,카스저울 음성충주점,KR
01586,법무사 박성하 사무소,KR
01587,범양엔지니어링,KR
01589,(주)에스비메탈,KR
01590,시온종합상사,KR
01591,모든오피스 진천음성점,KR
01592,(주)케이에스엠컴포넌트,KR
01593,하이원시스템,KR
01594,(주)파텍코퍼레이션,KR
01595,크린에어테크(주),KR
01596,청주유압수도상사,KR
01597,EZDIY（이지디아이와이）,KR
01598,(주)모스트비티,KR
01599,하이테크감정평가법인 주식회사,KR
01600,오성네트웍스,KR
01601,한국시코,KR
01602,주신기업,KR
01603,선비기술(주),KR
01604,(주)에스엠이앤씨,KR
01605,주식회사 삼현이엔지,KR
01606,세시로티엠 행복한커텐,KR
01607,주식회사 현대백화점 판교점,KR
01608,혁신도시 대리운전,KR
01609,(주)덕명,KR
01610,(주)청우씨엔티,KR
01611,하이테크컨설팅그룹 주식회사,KR
01612,태창트레이딩,KR
01613,이온테크,KR
01614,(주)영동환경,KR
01615,주식회사 씨엠티엑스,KR
01616,주식회사 사이언스존,KR
01617,(사)대한산업보건협회 안산산업보건센터,KR
01618,한국승강기안전공단 충청지역본부,KR
01621,익도관세법인,KR
01622,라온,KR
01623,(주)로이체,KR
01624,가온길,KR
01625,(주)아이텐츠,KR
01626,보아스제과상사,KR
01627,키친팩토리,KR
01628,(주)삼육에프앤비,KR
01629,구일종합식품(주),KR
01630,푸른사랑,KR
01631,(주)서광물류,KR
01632,(주)보성식품,KR
01633,교림크린텍,KR
01634,(주)한남상사,KR
01635,(주)원이스토리,KR
01636,(주)프랭클린플래너,KR
01637,농업회사법인(주)초록원,KR
01638,(주)신세계사이먼여주점,KR
01639,(주)순수나라,KR
01641,김정호,KR
01642,세경케이알,KR
01643,ASSETA.INC,KR
01644,신척리 846,KR
01645,오피스안,KR
01646,(주)엘에스텍,KR
01648,"삼성생명보험(3,336,000)",KR
01649,주식회사 브이앤아이솔루션,KR
01650,(주)바코솔루션,KR
01651,에스엔아이(SNI),KR
01652,씨씨에스주식회사,KR
01653,부경테크툴,KR
01654,주식회사 아즈텍,KR
01655,(주)후이즈,KR
01656,(주)일래븐,KR
01657,현대엘리베이터㈜,KR
01658,(주)에스엠엔지니어링,KR
01659,주식회사 태산,KR
01662,대성 이엔지,KR
01663,(주)아이넥서스,KR
01664,엠에스크린,KR
01665,(주)디지월드넷서비스,KR
01666,(주)순정씨엔에스,KR
01667,인-텍써플라이,KR
01668,페인트 마트,KR
01669,피엔에스（PNS）,KR
01670,유에스일공일,KR
01671,주식회사 미호목재수출포장,KR
01672,충청북도충주의료원,KR
01673,들꽃플라워,KR
01674,(주)락앤락,KR
01675,노리조아,KR
01676,천가게,KR
01677,파인금속,KR
01678,벧엘스포츠산업,KR
01679,해피랜드,KR
01680,(주)지아이엘,KR
01681,제이케이유통,KR
01682,(주)올곧은컴퍼니,KR
01683,아리,KR
01684,(주)코리아뉴매틱,KR
01685,(주)우신기연,KR
01686,써니테크놀러지,KR
01687,주식회사 나래나노텍,KR
01688,(주)에스비비테크,KR
01689,(주)싸이엔텍,KR
01690,성균관대학교산학협력단,KR
01691,알로코리아 주식회사,KR
01692,에스알인포시스템,KR
01693,주식회사씨큐원,KR
01694,(주)큐테크,KR
01695,조은소방(주),KR
01696,동해펌프전기,KR
01697,주식회사 엘케이디파트너스,KR
01698,(주)아레스인터내셔널,KR
01699,인천중구공항B동 경동택배,KR
01700,주식회사 세계산업,KR
01701,고려건재,KR
01702,한샘비츠 청주전시장,KR
01703,대명종합상사,KR
01704,한국소방공사,KR
01705,우성닥트함석,KR
01706,(주)한민산전,KR
01707,상상미디어랩,KR
01708,(주)씨앤에스케미칼,KR
01709,주식회사 백승기업,KR
01710,개인용달,KR
01711,한일공구,KR
01713,IMPREX lnc,KR
01714,명산업,KR
01715,(주)롯데닷컴,KR
01716,(주)한웰이쇼핑,KR
01717,(주)베이비또,KR
01718,(주)파라에프엔디,KR
01719,(주)상도가구,KR
01720,비.케이웰텍,KR
01721,(주)코잇,KR
01722,엘케이,KR
01723,베스트유통,KR
01724,(주)슈피겐코리아,KR
01725,신우,KR
01726,홍익아트문구센터,KR
01727,명인상사,KR
01728,아이솔루션(i-solution),KR
01729,(주)유비즈,KR
01730,(주)휴테크산업,KR
01731,더블유네트웍스(주),KR
01732,시너지27,KR
01733,피에이엘엠에스,KR
01734,(주)지비웍스,KR
01735,(주)우리홈쇼핑,KR
01736,서경물류,KR
01737,(주)반석전자,KR
01738,대원씨티에스(주),KR
01739,제이비케이,KR
01740,(주)일에스티플렛폼,KR
01741,EDIS ANLAGENBAU,KR
01742,나노종합기술원,KR
01743,상구정공(주),KR
01744,주식회사 케이브이티에스,KR
01745,현대상사,KR
01746,주식회사 원익아이피에스,KR
01747,KCC，조광페인트 진천대리점,KR
01748,서경대학교 산학협력단,KR
01749,코리아 드라이브,KR
01750,(주)듀크네트웍스,KR
01751,캐리어 에어컨 청주중앙총판,KR
01752,디엠(DM)기계상사,KR
01753,주식회사 뉴런,KR
01754,주식회사 스카이헤드,KR
01755,(주)대성이엔티,KR
01756,백남혁용달화물,KR
01757,에이케이에스앤디(주)AK인터넷쇼핑몰,KR
01758,루체떼,KR
01759,크린피플,KR
01760,(주)엔디자인,KR
01761,오디엔즈,KR
01762,다니엘우드,KR
01763,(주)탑비즈씨앤씨,KR
01764,(주)스툴,KR
01765,로진,KR
01766,디지털수주,KR
01767,소노스코리아,KR
01768,JS무역,KR
01769,라이온코리아(주),KR
01770,금오유리(주),KR
01771,대명상사,KR
01772,일용직,KR
01773,이승원,KR
01774,"삼성생명보험(10,000,000)",KR
01775,옥션,KR
01776,이종복,KR
01777,MECATRONI,KR
01778,(주)뉴우리산업,KR
01779,김상순,KR
01780,주식회사 나린테크,KR
01781,세종테크,KR
01782,주식회사 에이티에스,KR
01783,알에스테크(주),KR
01784,(주)세왕하이텍,KR
01785,노무법인 사람과기업,KR
01786,아이엔엘컴퍼니,KR
01787,（주）에이에프에스,KR
01788,리켐,KR
01789,(주)형제정밀,KR
01790,㈜한국산업안전기술,KR
01791,성신공구．볼트．유공압,KR
01792,쉼파크,KR
01793,원캐스터,KR
01794,을묘가 간다,KR
01795,119한국안전신문,KR
01796,주식회사 스마트홈일렉트로닉스,KR
01797,주식회사 포맨테크,KR
01798,화우엔지니어링 주식회사,KR
01799,한국볼트,KR
01800,(사)한국안전기술협회,KR
01801,(주)매트릭스클럽,KR
01802,SHENYANG FORTUNE,KR
01803,GILLIS & LANE INC,KR
01804,박철민,KR
01805,엔에이치엔위투(주),KR
01806,주호,KR
01807,미래09(공구),KR
01808,포인테크,KR
01809,(주) 마미손유통,KR
01810,헬스투데이（주）,KR
01811,(주)네이처홀드,KR
01812,쇼핑키워드,KR
01813,국제플라스틱,KR
01814,다원스테인레스산업,KR
01815,엘마트,KR
01816,한화리조트,KR
01817,M/S.AMELIORATE SOLUTOIN,KR
01818,충북금고,KR
01819,Quantum Global Technologies,KR
01820,에이에스티,KR
01821,한국공항(주),KR
01822,한국고분자시험연구소 주식회사,KR
01823,백강인터내셔널,KR
01824,(주)송월영등포대리점,KR
01825,순천향대학교,KR
01826,오존웍스(주),KR
01827,(주)덕인,KR
01828,매일경제,KR
01829,(주)디 에이치 엘 코리아,KR
01830,에스에프익스프레스,KR
01831,"삼성생명보험(5,065,000)",KR
01832,미래회계법인,KR
01833,페더럴익스프레스코리아,KR
01834,씨라인,KR
01835,구미허브,KR
01836,(주)소로나,KR
01837,고용부청주센터,KR
01838,이윤수,KR
01839,"삼성생명보험(4,959,000원)",KR
01840,(주)유일초음파,KR
01841,(주)원영엘리베이터,KR
01842,태광정밀,KR
01843,파인원 주식회사,KR
01844,연수공조,KR
01845,DB손해보험,KR
01846,(주)누리텍,KR
01847,중앙브레인,KR
01848,퓨마스로지스틱스(주),KR
01849,(주)삼정건업,KR
01850,(주)인텍써플라이,KR
01851,특허법인 신태양,KR
01852,평화물류,KR
01853,"음성 아크릴,명판",KR
01854,성진전기전자,KR
01855,대성유공압상사,KR
01856,(주)비전테크,KR
01857,(주)호연,KR
01858,(주)제일전기,KR
01859,미래바퀴프로파일,KR
01860,주식회사 한샘비츠 청주전시장,KR
01861,크리애드,KR
01862,삼성휀스,KR
01863,협신물산,KR
01864,돌핀주방,KR
01865,현대종합주방,KR
01866,충북과학(주),KR
01867,(주)제이에이치유통,KR
01868,낙원축산물 도매센타,KR
01869,생거진천푸드 종합유통,KR
01870,IMPAKTG MACHINE MFG,KR
01871,VNI솔루션,KR
01872,UPS SUPPLY,KR
01873,VACOM VAKUUM,KR
01874,하비라이프,KR
01875,쏠테크 주식회사,KR
01876,(주)씨앤더블유,KR
01877,동방고무상사,KR
01878,(주)렛유인,KR
01879,태양자동문,KR
01880,주식회사석진정밀,KR
01881,대성전기 주식회사,KR
01882,(주)다비앙,KR
01883,메르세데스벤츠-파이낸셜서비스코리아,KR
01884,한국피씨엠 주식회사,KR
01885,(주)세미코,KR
01886,(주) 케이비산업,KR
01887,(주)서연,KR
01888,(주)엔에스글로벌,KR
01889,(주)크리스탈세미콘닥터,KR
01890,주식회사에스알티,KR
01891,유한회사 메카트로닉스아시아,KR
01892,에이엔지주식회사,KR
01893,찬주테크(주),KR
01894,한솔주방산업,KR
01895,(사)중소기업기술혁신협회,KR
01896,(주)홍진포장,KR
01897,(주)가람에프에이,KR
01898,삼성플라스틱,KR
01899,아이랜드,KR
01900,(주)현대그린푸드 경인물류센터,KR
01901,동양생활가전,KR
01902,두연글로벌,KR
01903,(주)선린,KR
01904,(주)동명정기,KR
01905,HIGHLIGHT TECH CORP,KR
01906,NEXPERIA UK LTD,KR
01907,주식회사 동림,KR
01908,슈가즈,KR
01909,(주)디이에스,KR
01910,㈜광림정공,KR
01911,야베스,KR
01912,(주)코리아파워텍,KR
01913,주식회사 팩타운테크,KR
01914,삼보교역상사,KR
01915,주식회사 화인테크산업,KR
01916,인포켐스(주),KR
01917,아모티스,KR
01918,대현상사,KR
01919,비오티 주식회사,KR
01920,강남화공약품,KR
01921,한재종합공구,KR
01922,칸 인터내셔날(Khan International),KR
01923,동일계전,KR
01924,한국렌탈협동조합,KR
01925,모든히타음성공장,KR
01926,농업회사법인(주)예소담,KR
01927,덕산정미소,KR
01928,서린환경,KR
01929,주식회사피에스디이,KR
01930,㈜서브원(미사용),KR
01931,(사)대한산업안전협회 경기서부지회,KR
01932,용달화물[이상직],KR
01933,대도전지상사,KR
01934,성원트레이딩,KR
01935,유한책임회사 현대오피스,KR
01936,(주)뷰티벨,KR
01937,예담,KR
01938,블루스카이,KR
01939,알파플러스,KR
01940,에스엠크린몰,KR
01941,진양제지,KR
01942,아이지에이 스마트밸리점,KR
01943,(주)아이온,KR
01944,프라하스탬프,KR
01945,툴포유(TOOL4YOU),KR
01946,（주）유진문구센타모든오피스,KR
01947,연두몰,KR
01948,TST SIGN,KR
01949,우드프레임,KR
01950,파미（fami）,KR
01951,아크릴몰,KR
01952,센스토어,KR
01953,금강산업안전(주),KR
01954,쉐마문구센타,KR
01955,오피스존 주식회사,KR
01956,중원주식회사,KR
01957,주식회사 대명플러스,KR
01958,혁신박사공인중개사사무소,KR
01959,（주）제이에스리밋,KR
01960,주식회사 더나은유통,KR
01961,주식회사 컴길,KR
01962,（주）퓨전에프앤씨,KR
01963,"RON JYE ENTERPRISE CO., LTD.",KR
01964,김래영(쌍용예가@ 207동 1802호),KR
01966,주식회사 테스트원,KR
01967,권문숙,KR
01968,동흥홀딩스,KR
01969,차밍포인트,KR
01970,"LONGTERM SUPPLIES CO., LTD",KR
01971,KOTRA,KR
01972,(주) 미래이피,KR
01973,혁신깔끄미,KR
01974,대호스포츠,KR
01975,주식회사 대신화공약품,KR
01976,공간이룸,KR
01977,한국전기안전공사충북지역본부,KR
01978,한국생산성본부,KR
01979,충청북도세종특별자치시환경보전협회,KR
01980,한국환경공단,KR
01981,스트랭스라이프,KR
01982,플러그피트니스,KR
01983,(주)엔투텍,KR
01984,"Pacific Testing Laboratories,",KR
01985,주식회사 씨씨에스 충북방송,KR
01986,서원법무법인 음성분사무소,KR
01987,에어컨명가,KR
01988,서해공조시스템,KR
01989,유한회사 딜리버리히어로코리아,KR
01990,（주）스매싱스포츠,KR
01991,한성자동차(주),KR
01992,마그넥스 주식회사,KR
01994,경도양행(주),KR
01995,가가설비 하수구변기수도,KR
01996,커텐과이불,KR
01997,(주)성신콤프레샤,KR
01998,진천크레인,KR
01999,대한센서주식회사,KR
02000,주식회사 조은이엔지,KR
02001,"이재목,김금자(덕산원룸마을6동 201호)",KR
02002,"이재목,김금자(덕산원룸마을6동 202호)",KR
02003,"이재목,김금자(덕산원룸마을6동 203호)",KR
02004,"이재목,김금자(덕산원룸마을6동 205호)",KR
02005,"이재목,김금자(덕산원룸마을6동 206호)",KR
02006,"이재목,김금자(덕산원룸마을6동 207호)",KR
02007,"이재목,김금자(덕산원룸마을6동 301호)",KR
02008,"이재목,김금자(덕산원룸마을6동 302호)",KR
02009,"이재목,김금자(덕산원룸마을6동 303호)",KR
02010,"이재목,김금자(덕산원룸마을6동 305호)",KR
02011,"이재목,김금자(덕산원룸마을6동 306호)",KR
02012,"이재목,김금자(덕산원룸마을6동 307호)",KR
02013,"이재목,김금자(덕산원룸마을6동 501호)",KR
02014,"이재목,김금자(덕산원룸마을6동 502호)",KR
02015,"이재목,김금자(덕산원룸마을6동 503호)",KR
02016,"이재목,김금자(덕산원룸마을6동 505호)",KR
02017,"이재목,김금자(덕산원룸마을6동 506호)",KR
02018,"이재목,김금자(덕산원룸마을6동 507호)",KR
02019,윤현기(LH이노밸리@ 506동 302호),KR
02020,김동현(LH이노밸리@ 510동 1802호),KR
02021,진이엔지,KR
02022,이대림(이스트하우스 202호),KR
02023,이대림(이스트하우스 402호),KR
02024,롯데글로벌로지스(주),KR
02025,진양화이트보드,KR
02026,김준열(쌍용예가@ 202동 703호),KR
02027,진선미(쌍용예가@ 205동 1204호),KR
02028,이상은(LH이노밸리@ 501동 1602호),KR
02029,이영기(쌍용예가@ 209동1604호),KR
02030,최승숙(이스트하우스 302호),KR
02031,정홍준(덕산원룸마을5동 305호),KR
02032,최원진(덕산원룸마을7동 203호),KR
02033,브이티에스,KR
02034,(주)에스브이엠테크,KR
02035,에쓰솔루션,KR
02036,정보은(오피스텔#1015호)두성리1477,KR
02037,주식회사 썬폴리머,KR
02038,주식회사 핫앤쿨,KR
02039,형제상사,KR
02040,주식회사 토레로텍,KR
02041,플로우닉스주식회사,KR
02042,주식회사 삼보씨엠티,KR
02043,정홍준(덕산원룸마을5동 306호),KR
02044,주식회사 아이솔루션,KR
02045,주식회사 리우,KR
02046,(주)에스이티,KR
02047,비오비시스템(주),KR
02048,이영규(채움빌 204호),KR
02049,(주)유천,KR
02050,정윤희(덕산원룸마을10동 206호),KR
02051,이안엔지니어링（주）,KR
02052,유코어,KR
02053,(주)한국소재과학,KR
02054,다우랩,KR
02055,솔로몬골프,KR
02056,삼성전자 진천점,KR
02057,(주)부성창호,KR
02058,다온전기조명,KR
02059,(주)피티씨,KR
02060,GONGIN PRECISION IND CO LTD,KR
02061,오다이바몰,KR
02062,아이엔지(ING),KR
02063,iloom일룸,KR
02064,한국피셔과학,KR
02065,컴사이언스,KR
02066,(주)맥파티에프씨,KR
02067,정은주,KR
02068,백동익,KR
02069,(주)베스톰,KR
02070,백소현,KR
02071,덕산읍 대월로127 모아엘가더테라스401동701호,KR
02072,SMALL LEOPARD ELECTRONICS,KR
02073,(주)아워홈 동서울영업소,KR
02074,한국전기안전공사충북지역본부,KR
02075,SEOUL SEMICONDUCTOR VINA,KR
02076,(주) 엔투텍,KR
02077,(주)티앤비,KR
02078,피에스케이홀딩스(주),KR
02079,주식회사 러셀,KR
02081,청주로얄상사,KR
02082,제일 이엔지,KR
02083,(주)모두솔루션,KR
02084,유안환풍기,KR
02085,청주폴리텍,KR
02086,태양안전,KR
02087,현대동탄서비스(주),KR
02088,삼원이엔지,KR
02089,동양흥업,KR
02090,육천크레인,KR
02091,경일닥트,KR
02092,SEMICONDUCTOR PARTS AND MATERI,KR
02093,에이플러스 스포츠,KR
02094,세건세이프티,KR
02095,비전세이프티,KR
02096,(주)네오툴,KR
02097,(사)대한산업안전협회 대전지역본부,KR
02098,에스케이하이닉스 시스템아이씨 주식회사,KR
02099,오토플러스(주),KR
02100,(주)알에스피,KR
02101,주식회사 엘케이디플래닝,KR
02102,주식회사 현대관광개발,KR
02103,특허법인 신태양,KR
02104,엠파워베큠,KR
02105,위텍 (WETEK),KR
02106,필우몰,KR
02107,(사)한국화학물질관리협회,KR
02108,에이엠에스(AMS),KR
02109,SK네트웍스(주),KR
02110,플박,KR
02111,진흥단(무지개마을 2동 305호),KR
02112,코코넛팩토리（COCONUTFACTORY）,KR
02113,주식회사 제이아이티세미콘,KR
02115,노무법인명장,KR
02116,세인교정기기(주),KR
02117,나인코어,KR
02118,A FIRST TECH SHANGHAI,KR
02119,프넨 (FNEN),KR
02120,엘이디 솔루션(LED Solution),KR
02121,(주)스마트투어,KR
02122,특허청,KR
02123,환경보전협회,KR
02124,인피콘(주),KR
02125,(주)다산,KR
02126,피에스케이(주),KR
02127,파워툴,KR
02128,주식회사 홍인기업,KR
02129,네취코리아(주),KR
02130,(주)한국환경시험연구소,KR
02131,(주)금한,KR
02132,은호안전,KR
02133,주식회사 씨엔케이오토매이션,KR
02134,우리대리탁송,KR
02135,아쿠아켐(주) 이천지점,KR
02136,주식회사 이에스티,KR
02137,유한회사쿡뱅크,KR
02138,나노테크툴,KR
02139,유에프테크(주),KR
02140,에이엘디,KR
02141,예스이십사 주식회사,KR
02142,메드로 코리아(MEDRO-KOREA),KR
02143,일육사사일육사사 주식회사,KR
02144,주식회사 에스아이,KR
02145,㈜코아엔지니어링,KR
02146,덴탈로,KR
02147,하이엠솔루텍주식회사,KR
02148,주식회사 극동종합호이스트,KR
02149,SHANGHAI TONGLING SEMICONDUCTO,KR
02150,CHENFULL INTERNATIONAL,KR
02151,엘피엠,KR
02152,썬툴,KR
02153,메가썬코리아,KR
02154,"DASHING SHEET METAL CO., LTD.",KR
02155,김지현(LH쌍용예가@ 209동 1204호),KR
02156,주식회사 유일테크,KR
02157,(사)한국조리사협회,KR
02158,(주)제이에스이엔씨,KR
02159,(주)토르,KR
02160,(주)영동환경 청주지사,KR
02161,(주)엘아이엠(LIM),KR
02162,씨앤에스텍 CnS TECH,KR
02163,(주)센텍코리아,KR
02164,코아사이언스,KR
02165,주식회사 씨앤케이,KR
02166,루프(LOOP),KR
02167,이선,KR
02168,주식회사은성헬스빌,KR
02169,(주)엠크래프츠,KR
02170,"S.F. Express Co.,Ltd",KR
02171,스마트주방,KR
02172,서울중구송파구스포츠용품공동화사업협동조합,KR
02173,야마토콤프,KR
02174,세진시아이,KR
02175,박정자(모아엘가더테라스 401동 701호),KR
02176,주식회사성지상사,KR
02177,PELLCO RESOURCES,KR
02178,SHENGXIA ROAD 58 LANE BUILDING,KR
02179,쿠팡,KR
02180,(주)성보정밀,KR
02181,주식회사 펨토,KR
02182,"(주)유피티(UPT CO,.LTD)",KR
02183,주식회사 영풍크린테크,KR
02184,글로벌셀러창업연구소 주식회사,KR
02185,여기애돈우가,KR
02186,에이치테크,KR
02187,주식회사 딜리버리히어로코리아,KR
02188,(주) 피디케이,KR
02189,(주)케이에스티이,KR
02190,관세법인 세종,KR
02191,진천군징수관,KR
02192,(주)은산티아이,KR
02193,주식회사 뉴텍,KR
02194,이지공구,KR
02195,비알씨 (BRC),KR
02196,"Lodestar,Inc.Ltd.",KR
02197,(주)설성엘리베이터,KR
02198,카워시 온더로드,KR
02199,여기애돈우가X,KR
02200,한화호텔앤드리조트(주),KR
02201,퓨어솔루션주식회사,KR
02202,(주)포인트엔지니어링,KR
02203,주식회사 디엠솔루션즈,KR
02204,(주)대유,KR
02205,세현기술주식회사,KR
